_DeviceID                                                                                                                                                                                               ,_APID                                 ,_Value                                                                                                                          ,_CreatedDate           ,_CreatedBy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,_ModifiedDate          ,_ModifiedBy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
82420de1-2612-4f46-b456-4b42f5b2f57a                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,Android                                                                                                                         ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
824E371F-ECB3-4CD5-8FF1-C7E1B3F4C8A8                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
824E371F-ECB3-4CD5-8FF1-C7E1B3F4C8A8                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
824E371F-ECB3-4CD5-8FF1-C7E1B3F4C8A8                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
86EC2C11-C2B4-4C50-806A-889BADD5E86C                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
86EC2C11-C2B4-4C50-806A-889BADD5E86C                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
86EC2C11-C2B4-4C50-806A-889BADD5E86C                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
877EBFCB-8B2A-4377-9178-E86D46BAB01F                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
877EBFCB-8B2A-4377-9178-E86D46BAB01F                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
877EBFCB-8B2A-4377-9178-E86D46BAB01F                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
89205EC86B86DD7066370699415A02DE55BFE950849FE6C37130058C3D3E04ED                                                                                                                                        ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
89205EC86B86DD7066370699415A02DE55BFE950849FE6C37130058C3D3E04ED                                                                                                                                        ,F20CA16F-33C3-478A-872E-C37521E11174  ,Android                                                                                                                         ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
8a551c2a-93a5-4c82-a4ea-939be731e653                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
8a551c2a-93a5-4c82-a4ea-939be731e653                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,Android                                                                                                                         ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
8EBFAFD6-A50D-4AE6-A15D-C93FF38E3DC8                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
8EBFAFD6-A50D-4AE6-A15D-C93FF38E3DC8                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
8EBFAFD6-A50D-4AE6-A15D-C93FF38E3DC8                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:13:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
90BFBC89-0D20-4A32-B00D-666FAA85FC8A                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
90BFBC89-0D20-4A32-B00D-666FAA85FC8A                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
90BFBC89-0D20-4A32-B00D-666FAA85FC8A                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
914C3C4F-80C4-4EC6-B91E-C19222F246EC                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
914C3C4F-80C4-4EC6-B91E-C19222F246EC                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
914C3C4F-80C4-4EC6-B91E-C19222F246EC                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
936544dc-a7e8-4b7f-8b2e-ae0dd541100b                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
936544dc-a7e8-4b7f-8b2e-ae0dd541100b                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,Android                                                                                                                         ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
97D18C51-68CC-4C90-9A94-BCFD296FD1AD                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
97D18C51-68CC-4C90-9A94-BCFD296FD1AD                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
97D18C51-68CC-4C90-9A94-BCFD296FD1AD                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:14:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
9F05C45D-F457-46E7-B611-C76091BEE6B7                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
9F05C45D-F457-46E7-B611-C76091BEE6B7                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
9F05C45D-F457-46E7-B611-C76091BEE6B7                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
9F9B7FA5-8B55-462D-9F3B-CA47AC9684D1                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
